timestamp,device_id,area,latitude,longitude,fill_level_percent,weight_kg
2020-01-12T00:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,42.83,20.96
2020-01-12T01:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,24.17,11.25
2020-01-12T02:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,27.25,13.02
2020-01-12T03:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,30.7,15.37
2020-01-12T04:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,35.27,17.44
2020-01-12T05:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,46.07,22.75
2020-01-12T06:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,25.76,12.31
2020-01-12T07:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,30.04,15.74
2020-01-12T08:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,26.24,12.72
2020-01-12T09:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,40.58,20.19
2020-01-12T10:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,45.16,22.28
2020-01-12T11:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,24.51,12.18
2020-01-12T12:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,32.95,16.6
2020-01-12T13:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,35.66,17.63
2020-01-12T14:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,38.39,18.98
2020-01-12T15:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,46.23,22.91
2020-01-12T16:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,26.12,14.1
2020-01-12T17:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,33.06,16.37
2020-01-12T18:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,39.25,19.42
2020-01-12T19:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,34.74,16.86
2020-01-12T20:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,40.44,20.04
2020-01-12T21:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,26.31,13.99
2020-01-12T22:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,32.43,16.11
2020-01-12T23:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,39.14,18.46
2020-01-13T00:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,37.93,19.35
2020-01-13T01:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,37.98,19.56
2020-01-13T02:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,23.63,11.61
2020-01-13T03:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,29.72,15.99
2020-01-13T04:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,33.56,16.91
2020-01-13T05:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,36.84,18.0
2020-01-13T06:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,45.91,22.53
2020-01-13T07:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,23.83,11.68
2020-01-13T08:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,30.26,15.29
2020-01-13T09:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,37.13,18.31
2020-01-13T10:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,38.41,18.72
2020-01-13T11:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,43.09,21.73
2020-01-13T12:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,26.89,12.98
2020-01-13T13:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,32.43,16.89
2020-01-13T14:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,36.26,19.07
2020-01-13T15:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,37.9,18.33
2020-01-13T16:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,40.08,20.79
2020-01-13T17:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,27.58,13.76
2020-01-13T18:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,31.66,15.27
2020-01-13T19:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,43.36,21.74
2020-01-13T20:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,41.55,21.14
2020-01-13T21:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,47.86,24.04
2020-01-13T22:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,24.25,12.36
2020-01-13T23:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,37.47,19.41
2020-01-14T00:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,37.17,18.33
2020-01-14T01:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,34.62,17.25
2020-01-14T02:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,42.95,22.02
2020-01-14T03:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,17.91,9.72
2020-01-14T04:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,27.71,13.64
2020-01-14T05:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,30.35,14.35
2020-01-14T06:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,41.06,20.56
2020-01-14T07:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,39.92,19.31
2020-01-14T08:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,22.98,12.32
2020-01-14T09:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,28.41,13.45
2020-01-14T10:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,33.65,16.69
2020-01-14T11:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,31.5,15.72
2020-01-14T12:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,44.09,22.4
2020-01-14T13:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,30.53,15.83
2020-01-14T14:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,29.38,14.14
2020-01-14T15:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,43.11,21.58
2020-01-14T16:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,40.63,20.3
2020-01-14T17:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,46.38,23.12
2020-01-14T18:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,24.27,11.86
2020-01-14T19:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,31.09,15.27
2020-01-14T20:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,34.25,17.18
2020-01-14T21:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,40.82,21.16
2020-01-14T22:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,38.83,19.96
2020-01-14T23:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,30.72,14.33
2020-01-15T00:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,26.53,13.08
2020-01-15T01:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,28.53,13.88
2020-01-15T02:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,34.62,18.19
2020-01-15T03:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,45.96,23.62
2020-01-15T04:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,25.52,12.19
2020-01-15T05:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,26.98,13.73
2020-01-15T06:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,30.09,15.4
2020-01-15T07:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,38.23,18.93
2020-01-15T08:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,46.29,23.37
2020-01-15T09:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,23.27,12.21
2020-01-15T10:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,26.31,13.46
2020-01-15T11:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,36.53,18.11
2020-01-15T12:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,40.93,19.84
2020-01-15T13:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,47.93,23.87
2020-01-15T14:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,23.79,12.42
2020-01-15T15:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,28.44,13.52
2020-01-15T16:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,31.08,15.84
2020-01-15T17:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,37.11,19.43
2020-01-15T18:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,39.91,20.8
2020-01-15T19:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,26.99,13.44
2020-01-15T20:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,29.92,15.16
2020-01-15T21:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,36.64,18.87
2020-01-15T22:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,42.3,21.22
2020-01-15T23:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,46.06,23.0
2020-01-16T00:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,23.64,10.97
2020-01-16T01:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,23.88,12.31
2020-01-16T02:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,33.63,16.72
2020-01-16T03:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,38.37,19.36
2020-01-16T04:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,41.9,20.56
2020-01-16T05:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,24.31,11.66
2020-01-16T06:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,30.14,14.22
2020-01-16T07:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,37.21,18.84
2020-01-16T08:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,40.09,20.54
2020-01-16T09:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,49.52,25.27
2020-01-16T10:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,19.2,8.96
2020-01-16T11:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,28.05,14.04
2020-01-16T12:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,36.67,17.97
2020-01-16T13:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,40.88,20.06
2020-01-16T14:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,43.69,21.14
2020-01-16T15:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,22.95,10.8
2020-01-16T16:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,27.99,14.52
2020-01-16T17:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,33.27,17.95
2020-01-16T18:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,42.8,21.49
2020-01-16T19:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,43.94,22.32
2020-01-16T20:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,24.99,12.56
2020-01-16T21:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,39.6,19.75
2020-01-16T22:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,40.57,19.93
2020-01-16T23:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,42.21,21.99
2020-01-17T00:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,41.0,21.41
2020-01-17T01:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,25.21,12.32
2020-01-17T02:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,30.18,15.58
2020-01-17T03:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,35.35,16.89
2020-01-17T04:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,36.5,18.13
2020-01-17T05:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,43.66,22.14
2020-01-17T06:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,24.62,11.64
2020-01-17T07:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,30.43,15.52
2020-01-17T08:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,36.16,18.62
2020-01-17T09:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,42.19,21.32
2020-01-17T10:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,44.67,21.51
2020-01-17T11:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,26.37,13.29
2020-01-17T12:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,31.1,14.91
2020-01-17T13:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,32.24,16.65
2020-01-17T14:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,40.57,20.62
2020-01-17T15:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,45.97,23.0
2020-01-17T16:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,28.9,14.19
2020-01-17T17:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,31.57,15.56
2020-01-17T18:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,35.18,17.44
2020-01-17T19:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,42.35,20.94
2020-01-17T20:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,50.65,24.88
2020-01-17T21:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,26.52,13.04
2020-01-17T22:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,36.63,18.41
2020-01-17T23:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,40.58,19.55
2020-01-18T00:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,38.85,19.87
2020-01-18T01:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,43.5,22.28
2020-01-18T02:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,21.9,11.65
2020-01-18T03:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,35.55,17.59
2020-01-18T04:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,32.51,16.98
2020-01-18T05:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,43.79,21.63
2020-01-18T06:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,42.99,21.35
2020-01-18T07:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,20.42,9.75
2020-01-18T08:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,26.64,12.93
2020-01-18T09:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,34.75,17.49
2020-01-18T10:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,44.7,21.85
2020-01-18T11:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,48.2,23.99
2020-01-18T12:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,25.3,12.99
2020-01-18T13:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,27.28,13.83
2020-01-18T14:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,36.35,18.42
2020-01-18T15:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,41.92,22.19
2020-01-18T16:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,44.34,21.9
2020-01-18T17:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,24.58,12.01
2020-01-18T18:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,29.74,15.46
2020-01-18T19:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,41.11,20.27
2020-01-18T20:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,39.55,20.01
2020-01-18T21:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,45.59,23.11
2020-01-18T22:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,28.06,13.27
2020-01-18T23:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,37.29,19.54
2020-01-19T00:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,31.37,15.49
2020-01-19T01:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,39.27,19.8
2020-01-19T02:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,45.59,23.8
2020-01-19T03:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,23.28,11.24
2020-01-19T04:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,24.87,12.07
2020-01-19T05:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,34.11,17.95
2020-01-19T06:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,37.86,19.04
2020-01-19T07:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,44.56,22.88
2020-01-19T08:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,32.39,15.93
2020-01-19T09:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,28.54,14.79
2020-01-19T10:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,37.26,19.55
2020-01-19T11:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,42.16,20.9
2020-01-19T12:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,47.38,24.25
2020-01-19T13:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,28.27,14.39
2020-01-19T14:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,34.21,17.69
2020-01-19T15:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,40.36,20.5
2020-01-19T16:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,40.91,20.53
2020-01-19T17:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,50.23,24.71
2020-01-19T18:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,27.92,13.76
2020-01-19T19:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,32.1,16.69
2020-01-19T20:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,37.79,18.92
2020-01-19T21:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,38.33,19.54
2020-01-19T22:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,49.55,25.86
2020-01-19T23:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,26.89,13.55
2020-01-20T00:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,29.12,15.35
2020-01-20T01:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,33.29,16.78
2020-01-20T02:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,40.6,20.39
2020-01-20T03:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,42.64,21.42
2020-01-20T04:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,27.4,13.18
2020-01-20T05:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,29.77,14.54
2020-01-20T06:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,38.16,18.32
2020-01-20T07:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,38.1,19.24
2020-01-20T08:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,49.67,24.8
2020-01-20T09:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,23.51,12.7
2020-01-20T10:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,26.03,11.92
2020-01-20T11:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,36.9,18.2
2020-01-20T12:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,37.71,19.21
2020-01-20T13:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,46.71,23.07
2020-01-20T14:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,22.33,11.6
2020-01-20T15:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,33.33,16.61
2020-01-20T16:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,42.12,20.52
2020-01-20T17:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,37.2,18.25
2020-01-20T18:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,46.84,23.54
2020-01-20T19:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,26.45,13.4
2020-01-20T20:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,28.62,15.03
2020-01-20T21:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,37.33,19.22
2020-01-20T22:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,43.8,22.13
2020-01-20T23:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,49.68,25.07
2020-01-21T00:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,25.46,13.4
2020-01-21T01:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,29.33,15.02
2020-01-21T02:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,33.67,17.55
2020-01-21T03:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,37.11,19.45
2020-01-21T04:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,44.22,21.39
2020-01-21T05:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,24.92,12.12
2020-01-21T06:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,32.26,15.8
2020-01-21T07:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,33.6,15.85
2020-01-21T08:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,38.78,18.18
2020-01-21T09:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,40.59,20.67
2020-01-21T10:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,27.89,14.16
2020-01-21T11:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,27.84,13.89
2020-01-21T12:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,35.93,17.38
2020-01-21T13:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,45.65,23.26
2020-01-21T14:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,45.67,22.85
2020-01-21T15:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,27.16,12.56
2020-01-21T16:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,31.0,15.16
2020-01-21T17:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,33.93,16.83
2020-01-21T18:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,47.53,24.09
2020-01-21T19:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,45.62,23.1
2020-01-21T20:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,31.73,16.33
2020-01-21T21:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,32.92,16.13
2020-01-21T22:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,40.03,20.21
2020-01-21T23:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,45.82,23.23
2020-01-22T00:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,46.85,23.16
2020-01-22T01:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,27.85,14.02
2020-01-22T02:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,35.32,17.32
2020-01-22T03:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,39.51,19.85
2020-01-22T04:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,37.54,18.53
2020-01-22T05:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,43.74,22.08
2020-01-22T06:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,26.47,12.95
2020-01-22T07:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,30.02,16.08
2020-01-22T08:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,40.48,20.46
2020-01-22T09:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,40.61,20.37
2020-01-22T10:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,47.54,23.26
2020-01-22T11:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,25.13,11.73
2020-01-22T12:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,32.29,16.47
2020-01-22T13:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,34.85,18.21
2020-01-22T14:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,37.82,18.18
2020-01-22T15:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,47.37,24.21
2020-01-22T16:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,31.95,15.75
2020-01-22T17:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,35.33,17.65
2020-01-22T18:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,36.78,18.83
2020-01-22T19:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,44.45,21.44
2020-01-22T20:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,52.13,26.75
2020-01-22T21:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,26.02,13.21
2020-01-22T22:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,34.58,17.42
2020-01-22T23:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,36.65,17.99
