timestamp,node_id,area,lat,lon,fill_level_pct,temperature_c,battery_v,sensor_status
2025-11-23T18:51:22.074589+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,25.08,21.88,3.52,OK
2025-11-23T18:51:22.243779+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,78.04,20.93,3.29,OK
2025-11-23T18:51:22.406594+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,16.45,21.4,3.87,OK
2025-11-23T18:51:22.574819+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,82.21,21.99,3.95,OK
2025-11-23T18:51:22.742729+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,71.86,29.37,3.56,OK
2025-11-23T18:51:22.981917+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.76,20.4,3.72,OK
2025-11-23T18:51:23.245163+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,8.18,26.53,3.89,OK
2025-11-23T18:51:23.432083+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,5.27,23.51,3.2,OK
2025-11-23T18:51:33.807187+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,25.8,33.03,3.43,OK
2025-11-23T18:51:33.995514+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,78.27,27.05,3.27,OK
2025-11-23T18:51:34.162034+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,17.53,26.04,3.57,OK
2025-11-23T18:51:34.339367+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,83.79,22.84,3.69,OK
2025-11-23T18:51:34.505199+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,73.75,24.39,3.35,OK
2025-11-23T18:51:34.671115+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,1.05,22.99,3.45,OK
2025-11-23T18:51:34.900445+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,8.05,34.01,3.83,OK
2025-11-23T18:51:35.104201+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,7.16,34.18,3.92,OK
2025-11-23T18:51:45.318913+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,26.56,28.02,3.48,OK
2025-11-23T18:51:45.504003+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,80.64,33.05,3.83,OK
2025-11-23T18:51:45.689208+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,19.35,32.99,3.36,OK
2025-11-23T18:51:45.877170+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,85.8,22.96,3.85,OK
2025-11-23T18:51:46.061269+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,76.36,33.64,3.52,OK
2025-11-23T18:51:46.238330+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,1.21,28.48,3.39,OK
2025-11-23T18:51:46.422916+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,7.86,23.63,3.79,OK
2025-11-23T18:51:46.608268+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,8.44,32.12,3.4,OK
2025-11-23T18:51:56.796921+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,28.76,22.89,3.75,OK
2025-11-23T18:51:56.963729+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,82.58,32.43,3.27,OK
2025-11-23T18:51:57.139416+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,22.18,24.34,3.87,OK
2025-11-23T18:51:57.307110+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,87.17,28.49,3.62,OK
2025-11-23T18:51:57.473576+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,77.48,29.85,3.35,OK
2025-11-23T18:51:57.638810+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.56,21.32,3.38,OK
2025-11-23T18:51:57.804142+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,7.45,30.67,3.37,OK
2025-11-23T18:51:57.981595+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,9.33,23.87,3.65,OK
2025-11-23T18:52:08.146401+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,28.86,25.21,3.53,OK
2025-11-23T18:52:08.310642+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,84.94,26.11,3.54,OK
2025-11-23T18:52:08.475183+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,24.55,34.83,3.59,OK
2025-11-23T18:52:08.658945+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,87.3,23.1,3.27,OK
2025-11-23T18:52:08.826924+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,78.08,25.5,3.67,OK
2025-11-23T18:52:08.992201+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.38,28.46,4.15,OK
2025-11-23T18:52:09.175782+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,7.09,20.62,3.54,OK
2025-11-23T18:52:09.349185+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,10.4,20.91,3.88,OK
2025-11-23T18:52:19.515492+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,29.77,27.78,3.43,OK
2025-11-23T18:52:19.721297+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,85.85,25.34,3.62,OK
2025-11-23T18:52:19.928825+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,25.32,32.82,3.7,OK
2025-11-23T18:52:20.390288+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,88.31,20.29,4.04,OK
2025-11-23T18:52:20.555381+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,79.37,24.49,3.66,OK
2025-11-23T18:52:20.727173+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.78,30.27,3.76,OK
2025-11-23T18:52:20.891938+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,6.45,23.68,3.61,OK
2025-11-23T18:52:21.057248+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,11.59,28.71,3.49,OK
2025-11-23T18:52:31.232340+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,30.98,21.37,3.51,OK
2025-11-23T18:52:31.412143+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,87.65,32.33,3.42,OK
2025-11-23T18:52:31.642365+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,27.39,21.96,4.17,OK
2025-11-23T18:52:31.863347+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,90.57,22.28,3.75,OK
2025-11-23T18:52:32.177259+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,82.32,34.31,3.57,OK
2025-11-23T18:52:32.447785+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0,32.27,4.17,OK
2025-11-23T18:52:32.611049+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,6.61,30.07,4.13,OK
2025-11-23T18:52:32.780617+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,13.97,23.86,4.0,OK
2025-11-23T18:52:42.948991+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,32.56,24.53,3.45,OK
2025-11-23T18:52:43.114961+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,89.35,22.4,3.88,OK
2025-11-23T18:52:43.280938+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,28.4,33.65,3.99,OK
2025-11-23T18:52:43.453842+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,91.71,21.04,3.76,OK
2025-11-23T18:52:43.675936+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,84.82,34.66,3.86,OK
2025-11-23T18:52:43.895449+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.2,28.51,3.39,OK
2025-11-23T18:52:44.092868+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,6.64,20.84,4.17,OK
2025-11-23T18:52:44.511592+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,15.52,23.01,3.31,OK
2025-11-23T18:52:54.679110+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,33.25,22.07,3.98,OK
2025-11-23T18:52:54.863789+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,91.82,25.14,3.7,OK
2025-11-23T18:52:55.029997+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,30.14,34.54,4.02,OK
2025-11-23T18:52:55.204360+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,92.25,29.03,3.73,OK
2025-11-23T18:52:55.389138+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,86.68,28.69,3.96,OK
2025-11-23T18:52:55.579706+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.04,25.85,3.57,OK
2025-11-23T18:52:55.778164+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,6.0,25.05,4.17,OK
2025-11-23T18:52:55.995335+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,17.11,20.12,4.08,OK
2025-11-23T18:53:06.209877+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,34.45,21.7,4.2,OK
2025-11-23T18:53:06.391087+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,92.0,22.49,3.47,OK
2025-11-23T18:53:06.555979+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,31.04,23.83,4.08,OK
2025-11-23T18:53:06.733904+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,94.35,25.86,3.23,OK
2025-11-23T18:53:06.921526+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,87.25,21.76,3.67,OK
2025-11-23T18:53:07.085531+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0,23.0,3.92,OK
2025-11-23T18:53:07.264131+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,5.27,25.08,4.04,OK
2025-11-23T18:53:07.450947+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,19.3,31.72,3.91,OK
2025-11-23T18:53:17.630853+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,36.29,29.85,4.15,OK
2025-11-23T18:53:17.804311+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,94.83,21.37,4.03,OK
2025-11-23T18:53:17.970705+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,31.76,24.99,3.22,OK
2025-11-23T18:53:18.137881+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,97.11,25.5,3.31,OK
2025-11-23T18:53:18.306848+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,88.43,33.13,3.29,OK
2025-11-23T18:53:18.476337+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.39,30.41,4.12,OK
2025-11-23T18:53:18.639999+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,4.69,28.9,3.24,OK
2025-11-23T18:53:18.814555+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,21.65,30.42,3.77,OK
2025-11-23T18:53:28.984315+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,37.54,24.1,3.8,OK
2025-11-23T18:53:29.146515+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,95.6,21.21,3.42,OK
2025-11-23T18:53:29.311028+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,33.01,25.61,3.81,OK
2025-11-23T18:53:29.478196+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,98.43,20.49,3.6,OK
2025-11-23T18:53:29.641498+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,90.09,27.58,3.62,OK
2025-11-23T18:53:29.806507+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.66,30.18,3.28,OK
2025-11-23T18:53:29.976597+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,4.72,30.46,4.13,OK
2025-11-23T18:53:30.141280+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,24.3,21.79,3.98,OK
2025-11-23T18:53:40.306854+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,39.12,31.39,3.49,OK
2025-11-23T18:53:40.562586+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,96.98,27.03,3.96,OK
2025-11-23T18:53:40.996158+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,7.48,28.91,3.38,OK
2025-11-23T18:53:41.159958+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,21.12,3.89,OK
2025-11-23T18:53:41.328112+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,91.37,25.91,3.21,OK
2025-11-23T18:53:41.494398+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.74,25.21,3.73,OK
2025-11-23T18:53:41.667215+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,3.84,26.99,3.42,OK
2025-11-23T18:53:41.846454+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,25.42,26.67,3.62,OK
2025-11-23T18:53:52.015647+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,41.13,25.44,3.38,OK
2025-11-23T18:53:52.215624+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,98.28,29.42,4.04,OK
2025-11-23T18:53:52.453232+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,9.4,32.61,3.75,OK
2025-11-23T18:53:52.704308+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,33.89,4.0,OK
2025-11-23T18:53:52.923120+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,93.18,25.43,3.89,OK
2025-11-23T18:53:53.330126+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,1.01,30.26,3.66,OK
2025-11-23T18:53:53.496115+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,3.77,24.07,3.34,OK
2025-11-23T18:53:53.673093+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,26.42,25.35,4.09,OK
2025-11-23T18:54:03.841543+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,43.43,20.4,3.42,OK
2025-11-23T18:54:04.012299+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,99.04,31.1,3.52,OK
2025-11-23T18:54:04.178216+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,10.4,34.48,4.04,OK
2025-11-23T18:54:04.344010+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,24.04,3.2,OK
2025-11-23T18:54:04.510838+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,95.88,28.1,4.12,OK
2025-11-23T18:54:04.680146+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.92,28.55,4.05,OK
2025-11-23T18:54:04.948175+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,3.18,22.83,3.32,OK
2025-11-23T18:54:05.166729+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,27.66,26.23,4.19,OK
2025-11-23T18:54:15.348149+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,45.14,28.71,3.22,OK
2025-11-23T18:54:15.519883+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,99.71,29.91,4.18,OK
2025-11-23T18:54:15.685651+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,11.15,21.3,3.2,OK
2025-11-23T18:54:15.852676+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,23.08,3.24,OK
2025-11-23T18:54:16.020416+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,97.68,30.18,3.55,OK
2025-11-23T18:54:16.187199+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,1.37,33.24,3.75,OK
2025-11-23T18:54:16.379264+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,2.55,20.63,4.06,OK
2025-11-23T18:54:16.562343+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,27.92,24.69,3.4,OK
2025-11-23T18:54:26.757415+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,46.29,24.0,3.61,OK
2025-11-23T18:54:26.923782+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,100.0,23.17,3.52,OK
2025-11-23T18:54:27.107480+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,13.07,33.28,3.34,OK
2025-11-23T18:54:27.272766+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,30.79,4.05,OK
2025-11-23T18:54:27.441216+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,100.0,26.26,3.32,OK
2025-11-23T18:54:27.614124+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.47,29.23,3.66,OK
2025-11-23T18:54:27.787884+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,2.38,27.34,4.13,OK
2025-11-23T18:54:27.957774+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,30.1,20.14,3.6,OK
2025-11-23T18:54:38.125584+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,48.07,25.05,4.07,OK
2025-11-23T18:54:38.291933+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,100.0,30.37,3.32,OK
2025-11-23T18:54:38.457772+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,14.01,30.01,3.75,OK
2025-11-23T18:54:38.623140+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,24.58,3.72,OK
2025-11-23T18:54:38.788769+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,100.0,33.44,4.0,OK
2025-11-23T18:54:38.954827+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0,29.88,3.27,OK
2025-11-23T18:54:39.123785+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,1.7,20.88,3.26,OK
2025-11-23T18:54:39.289905+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,31.25,30.82,3.87,OK
2025-11-23T18:54:49.455135+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,49.0,32.32,3.3,OK
2025-11-23T18:54:49.623319+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,100.0,34.22,3.39,OK
2025-11-23T18:54:50.061034+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,2.01,22.29,3.73,OK
2025-11-23T18:54:50.228747+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,28.65,3.77,OK
2025-11-23T18:54:50.393086+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,100.0,20.0,3.93,OK
2025-11-23T18:54:50.560128+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.25,22.46,3.21,OK
2025-11-23T18:54:50.723802+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,0.87,31.87,4.1,OK
2025-11-23T18:54:50.901964+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,31.22,31.92,3.3,OK
2025-11-23T18:55:01.068860+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,50.4,33.47,3.51,OK
2025-11-23T18:55:01.273990+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,100.0,20.79,3.35,OK
2025-11-23T18:55:01.481092+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,2.96,31.16,3.6,OK
2025-11-23T18:55:01.701251+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,33.56,3.78,OK
2025-11-23T18:55:02.090130+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,100.0,30.3,4.18,OK
2025-11-23T18:55:02.257156+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0,24.56,4.11,OK
2025-11-23T18:55:02.441696+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,1.09,21.19,3.26,OK
2025-11-23T18:55:02.608647+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,33.61,33.58,4.17,OK
2025-11-23T18:55:12.777253+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,50.79,20.3,3.98,OK
2025-11-23T18:55:12.943081+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,5.34,30.31,3.23,OK
2025-11-23T18:55:13.108445+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,3.63,31.41,4.06,OK
2025-11-23T18:55:13.337485+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,34.97,3.51,OK
2025-11-23T18:55:13.609776+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,100.0,21.82,3.78,OK
2025-11-23T18:55:13.958610+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.28,25.94,3.72,OK
2025-11-23T18:55:14.162329+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,0.36,25.55,3.62,OK
2025-11-23T18:55:14.325163+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,35.05,24.54,3.29,OK
2025-11-23T18:55:24.503818+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,52.26,20.29,3.44,OK
2025-11-23T18:55:24.670992+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,6.62,23.62,4.18,OK
2025-11-23T18:55:24.859403+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,4.26,24.36,4.03,OK
2025-11-23T18:55:25.024596+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,28.07,3.49,OK
2025-11-23T18:55:25.245843+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,100.0,25.7,3.61,OK
2025-11-23T18:55:25.448371+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.46,20.11,3.83,OK
2025-11-23T18:55:25.659987+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,0.5,25.19,3.27,OK
2025-11-23T18:55:26.061872+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,36.15,33.45,3.84,OK
2025-11-23T18:55:36.226057+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,54.84,33.06,3.53,OK
2025-11-23T18:55:36.397681+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,7.03,33.06,4.04,OK
2025-11-23T18:55:36.562125+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,4.46,33.83,4.15,OK
2025-11-23T18:55:36.727294+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,99.92,34.92,3.99,OK
2025-11-23T18:55:36.909439+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,100.0,28.36,4.0,OK
2025-11-23T18:55:37.085188+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0.32,25.16,3.26,OK
2025-11-23T18:55:37.295299+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,0.76,22.67,3.84,OK
2025-11-23T18:55:37.503932+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,36.72,30.9,3.75,OK
2025-11-23T18:55:47.673869+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,57.26,20.72,3.68,OK
2025-11-23T18:55:47.839932+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,1.41,33.17,3.44,OK
2025-11-23T18:55:48.005707+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,6.46,28.31,3.65,OK
2025-11-23T18:55:48.171093+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,32.58,3.36,OK
2025-11-23T18:55:48.341539+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,100.0,30.89,3.96,OK
2025-11-23T18:55:48.515456+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0,24.75,4.18,OK
2025-11-23T18:55:48.702982+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,0.73,30.09,3.3,OK
2025-11-23T18:55:48.868864+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,38.59,25.32,3.29,OK
2025-11-23T18:55:59.048788+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,59.33,23.53,3.58,OK
2025-11-23T18:55:59.218689+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,3.13,20.41,3.31,OK
2025-11-23T18:55:59.394593+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,6.56,27.68,3.28,OK
2025-11-23T18:55:59.561378+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,27.38,4.02,OK
2025-11-23T18:55:59.726695+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,100.0,21.23,3.76,OK
2025-11-23T18:55:59.891497+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0,23.65,4.14,OK
2025-11-23T18:56:00.056869+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,0.65,26.4,3.46,OK
2025-11-23T18:56:00.242305+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,40.32,23.37,3.37,OK
2025-11-23T18:56:10.407276+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,60.57,30.04,3.8,OK
2025-11-23T18:56:10.578526+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,4.67,28.97,3.63,OK
2025-11-23T18:56:10.753471+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,6.94,20.62,3.43,OK
2025-11-23T18:56:10.922439+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,31.35,3.69,OK
2025-11-23T18:56:11.093262+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,100.0,31.85,3.62,OK
2025-11-23T18:56:11.259297+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0,23.68,3.83,OK
2025-11-23T18:56:11.425021+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,0.28,32.5,3.86,OK
2025-11-23T18:56:11.600281+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,40.87,25.93,3.82,OK
2025-11-23T18:56:21.769721+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,63.26,28.76,4.06,OK
2025-11-23T18:56:21.966587+00:00,SIM_Indiranagar_02,Indiranagar,12.972244,77.637693,6.71,25.63,3.92,OK
2025-11-23T18:56:22.154384+00:00,SIM_Whitefield_03,Whitefield,12.970194,77.750234,8.11,22.21,3.7,OK
2025-11-23T18:56:22.586172+00:00,SIM_Jayanagar_04,Jayanagar,12.92496,77.594096,100.0,26.74,3.56,OK
2025-11-23T18:56:22.765057+00:00,SIM_Electronic_City_05,Electronic City,12.845931,77.658358,100.0,28.33,3.69,OK
2025-11-23T18:56:22.931882+00:00,SIM_HSR_Layout_06,HSR Layout,12.917183,77.623381,0,21.43,3.49,OK
2025-11-23T18:56:23.105037+00:00,SIM_Malleswaram_07,Malleswaram,13.005032,77.572513,0,27.07,4.16,OK
2025-11-23T18:56:23.272183+00:00,SIM_Banashankari_08,Banashankari,12.922761,77.54287,42.56,27.34,3.24,OK
2025-11-23T18:56:33.440942+00:00,SIM_Koramangala_01,Koramangala,12.934662,77.623481,64.99,21.09,3.58,OK
